datetime; open; high; low; close; volume; suspicious
36257000;2162400;2162400;2162400;2162400;302;0
36258000;2162400;2162400;2162400;2162400;100;0
36262000;2162300;2162300;2162300;2162300;200;0
36268000;2162260;2162260;2162260;2162260;52;0
36272000;2162300;2162300;2162300;2162300;2;0
36285000;2162290;2162290;2162290;2162290;50;0
36286000;2162300;2162300;2162300;2162300;73;0
36290000;2162200;2162200;2162200;2162200;100;0
36294000;2162200;2162200;2162200;2162200;128;0
36298000;2162365;2162365;2162365;2162365;25;0
36300000;2162300;2162300;2162300;2162300;100;0
36302000;2162400;2162400;2162400;2162400;100;0
36311000;2162310;2162310;2162310;2162310;200;0
36313000;2162400;2162400;2162400;2162400;200;0
36320000;2162600;2162600;2162600;2162600;600;0
36321000;2162600;2162600;2162600;2162600;201;0
36327000;2162600;2162600;2162600;2162600;100;0
36330000;2162543;2162557;2162543;2162557;17;0
36334000;2162700;2162700;2162700;2162700;600;0
36342000;2162900;2162900;2162900;2162900;100;0
36345000;2162700;2162700;2162700;2162700;100;0
36358000;2162900;2162900;2162900;2162900;100;0
36363000;2162800;2162800;2162800;2162800;49;0
36365000;2162600;2162600;2162600;2162600;100;0
36380000;2162500;2162500;2162500;2162500;100;0
36381000;2162300;2162400;2162300;2162400;200;0
36389000;2162500;2162500;2162500;2162500;100;0
36400000;2162600;2162600;2162600;2162600;400;0
36405000;2162500;2162500;2162500;2162500;1;0
36409000;2162500;2162500;2162500;2162500;499;0
36418000;2162400;2162400;2162400;2162400;100;0
36419000;2162500;2162500;2162500;2162500;100;0
36421000;2162400;2162400;2162400;2162400;300;0
36422000;2162400;2162400;2162400;2162400;100;0
36427000;2162400;2162400;2162399;2162399;924;0
36429000;2162300;2162300;2162300;2162300;100;0
36448000;2162499;2162499;2162499;2162499;4;0
36453000;2162600;2162600;2162600;2162600;100;0
36464000;2162600;2162600;2162600;2162600;100;0
36467000;2162700;2162700;2162700;2162700;700;0
36470000;2162700;2162700;2162700;2162700;100;0
36472000;2162800;2162800;2162800;2162800;100;0
36473000;2162800;2162800;2162800;2162800;2000;0
36474000;2162800;2162800;2162800;2162800;1957;0
36478000;2162800;2162800;2162800;2162800;200;0
36487000;2162700;2162700;2162700;2162700;300;0
36493000;2162700;2162700;2162700;2162700;107;0
36497000;2162700;2162700;2162700;2162700;300;0
36500000;2162700;2162700;2162700;2162700;100;0
36506000;2162850;2162850;2162850;2162850;8;0
36519000;2162800;2162800;2162800;2162800;700;0
36529000;2162700;2162700;2162700;2162700;185;0
36531000;2162683;2162683;2162600;2162600;200;0
36533000;2162600;2162600;2162600;2162600;100;0
36539000;2162600;2162600;2162600;2162600;100;0
36540000;2162500;2162500;2162500;2162500;121;0
36541000;2162450;2162450;2162450;2162450;462;0
36559000;2162556;2162556;2162556;2162556;100;0
36564000;2162500;2162500;2162500;2162500;500;0
36565000;2162500;2162500;2162500;2162500;15;0
36566000;2162584;2162584;2162584;2162584;50;0
36570000;2162500;2162500;2162500;2162500;201;0
36572000;2162600;2162600;2162600;2162600;200;0
36578000;2162662;2162662;2162662;2162662;275;0
36581000;2162600;2162600;2162600;2162600;100;0
36583000;2162700;2162700;2162700;2162700;500;0
36585000;2162600;2162600;2162600;2162600;100;0
36597000;2162700;2162700;2162700;2162700;100;0
36608000;2162850;2162850;2162850;2162850;86;0
36609000;2162800;2162800;2162800;2162800;500;0
36617000;2162600;2162600;2162400;2162400;3625;0
36618000;2162399;2162399;2162399;2162399;40;0
36621000;2162300;2162300;2162300;2162300;100;0
36625000;2162400;2162400;2162400;2162400;207;0
36627000;2162500;2162500;2162500;2162500;100;0
36634000;2162500;2162500;2162400;2162400;200;0
36649000;2162400;2162400;2162400;2162400;300;0
36658000;2162600;2162700;2162600;2162700;252;0
36665000;2162700;2162700;2162700;2162700;449;0
36678000;2162690;2162690;2162690;2162690;100;0
36679000;2162600;2162600;2162600;2162600;300;0
36681000;2162542;2162542;2162542;2162542;91;0
36682000;2162510;2162510;2162510;2162510;10;0
36685000;2162542;2162542;2162542;2162542;100;0
36689000;2162500;2162500;2162500;2162500;126;0
36692000;2162400;2162400;2162400;2162400;100;0
36693000;2162400;2162400;2162400;2162400;100;0
36702000;2162400;2162400;2162400;2162400;323;0
36715000;2162400;2162400;2162400;2162400;575;0
36716000;2162400;2162400;2162400;2162400;1;0
36718000;2162500;2162500;2162500;2162500;200;0
36728000;2162400;2162400;2162350;2162350;250;0
36739000;2162342;2162342;2162342;2162342;100;0
36743000;2162301;2162301;2162301;2162301;500;0
36753000;2162350;2162350;2162350;2162350;100;0
36754000;2162300;2162300;2162300;2162300;100;0
36756000;2162350;2162350;2162350;2162350;200;0
36759000;2162350;2162350;2162350;2162350;400;0
36761000;2162300;2162300;2162300;2162300;962;0
36765000;2162200;2162200;2162200;2162200;200;0
36767000;2162000;2162000;2162000;2162000;237;0
36772000;2162100;2162100;2162000;2162000;110;0
36776000;2162100;2162100;2162001;2162001;14;0
36797000;2162061;2162061;2162061;2162061;700;0
36802000;2162100;2162100;2162100;2162100;500;0
36824000;2162200;2162200;2162200;2162200;400;0
36825000;2162200;2162200;2162200;2162200;100;0
36833000;2162300;2162300;2162300;2162300;500;0
36836000;2162200;2162200;2162200;2162200;100;0
36851000;2162240;2162240;2162240;2162240;9;0
36856000;2162100;2162100;2162100;2162100;200;0
36858000;2162056;2162056;2162056;2162056;600;0
36865000;2162000;2162000;2162000;2162000;5;0
36872000;2161900;2161900;2161850;2161850;101;0
36873000;2161916;2161916;2161916;2161916;25;0
36878000;2162100;2162100;2162100;2162100;65;0
36880000;2162000;2162000;2162000;2162000;6;0
