datetime; open; high; low; close; volume; suspicious
34182000;2454900;2454900;2454900;2454900;1700;0
34185000;2454800;2454800;2454800;2454800;700;0
34192000;2455000;2455000;2455000;2455000;200;0
34195000;2454700;2454800;2454600;2454700;3740;0
34196000;2454700;2454700;2454600;2454600;3611;0
34197000;2454600;2454700;2454600;2454700;3800;0
34199000;2454700;2454700;2454700;2454700;1100;0
34200000;2454700;2454899;2454400;2454800;329595;0
34201000;2454800;2454850;2454400;2454800;11639;0
34202000;2454800;2454800;2454700;2454800;2547;0
34203000;2454750;2454900;2454400;2454900;9598;0
34204000;2454900;2455000;2454800;2454800;12311;0
34205000;2454850;2455000;2454700;2454708;27019;0
34206000;2455000;2455000;2454900;2455000;5032;0
34207000;2455000;2455100;2455000;2455100;939;0
34208000;2455050;2455100;2455000;2455100;5521;0
34209000;2455000;2455100;2455000;2455000;222;0
34210000;2455050;2455100;2455000;2455100;3150;0
34211000;2455000;2455100;2454799;2455000;5080;0
